,reviews,POS tagged,Lemma,Sentiment,Analysis
10, I flew a few times in the past and I was very happy till days ago From LAX to Oakland and it was just fine Flying from OAK to Bellingham we were assigned to term Kept on waiting for an hour Noticed nobody showed up I asked told me it was moved to term which was quite a long walk When we arrived ended up at the end of the line They changed the plane and did not bother to inform us The plane old with a very uncomfortable seat E ded up near restroom Open seating was a bad idea I will not fly Southwest again ,"[('flew', 'v'), ('times', 'n'), ('past', 'a'), ('happy', 'a'), ('till', 'n'), ('days', 'n'), ('ago', 'r'), ('LAX', 'n'), ('Oakland', 'n'), ('fine', 'a'), ('Flying', 'v'), ('OAK', 'n'), ('Bellingham', 'n'), ('assigned', 'v'), ('term', 'n'), ('Kept', 'n'), ('waiting', 'v'), ('hour', 'n'), ('Noticed', 'n'), ('nobody', 'n'), ('showed', 'v'), ('asked', 'v'), ('told', 'v'), ('moved', 'v'), ('term', 'n'), ('quite', 'r'), ('long', 'a'), ('walk', 'n'), ('arrived', 'v'), ('ended', 'v'), ('end', 'n'), ('line', 'n'), ('changed', 'v'), ('plane', 'n'), ('bother', 'v'), ('inform', 'v'), ('us', None), ('plane', 'n'), ('old', 'a'), ('uncomfortable', 'a'), ('seat', 'n'), ('E', 'n'), ('ded', 'v'), ('near', None), ('restroom', 'n'), ('Open', 'n'), ('seating', 'n'), ('bad', 'a'), ('idea', 'n'), ('fly', 'v'), ('Southwest', 'n')]",  fly time past happy till day ago LAX Oakland fine Flying OAK Bellingham assign term Kept wait hour Noticed nobody show ask tell move term quite long walk arrive end end line change plane bother inform us plane old uncomfortable seat E ded near restroom Open seating bad idea fly Southwest,-0.4588,Negative
11, Horrible hr delay Arrived at am TPA No meal vouchers Tracked this plane all day SWA Den Columbus Dulles Midway KCI On time all day long Plane arrives in KC but wait now the TPA plane is in Long Beach hrs away what happened Southwest You found out you could fill a plane by delaying passengers hrs Your gate agents lie Weather Nope Control tower nope Called them out and proved wrong Oh yeah Got a voucher on a future delayed flight Cost me that much in airport meals for hrs Checked into my TPA hotel at am Why bother when breakfast was served at am Not the old Herb Keller airline it used to be Pay the extra and fly with an airline with an upgraded logistics Terrible service ,"[('Horrible', 'a'), ('hr', 'n'), ('delay', 'n'), ('Arrived', 'n'), ('TPA', 'n'), ('meal', 'n'), ('vouchers', 'n'), ('Tracked', 'v'), ('plane', 'n'), ('day', 'n'), ('SWA', 'n'), ('Den', 'n'), ('Columbus', 'n'), ('Dulles', 'n'), ('Midway', 'n'), ('KCI', 'n'), ('time', 'n'), ('day', 'n'), ('long', 'r'), ('Plane', 'n'), ('arrives', 'n'), ('KC', 'n'), ('wait', 'r'), ('TPA', 'n'), ('plane', 'n'), ('Long', 'n'), ('Beach', 'n'), ('hrs', 'v'), ('away', 'r'), ('happened', 'v'), ('Southwest', 'n'), ('found', 'v'), ('could', None), ('fill', 'v'), ('plane', 'n'), ('delaying', 'v'), ('passengers', 'n'), ('hrs', 'v'), ('gate', 'n'), ('agents', 'n'), ('lie', 'v'), ('Weather', 'n'), ('Nope', 'n'), ('Control', 'n'), ('tower', 'n'), ('nope', 'n'), ('Called', 'v'), ('proved', 'v'), ('wrong', 'a'), ('Oh', 'n'), ('yeah', 'n'), ('Got', 'v'), ('voucher', 'n'), ('future', 'a'), ('delayed', 'v'), ('flight', 'n'), ('Cost', 'n'), ('much', 'a'), ('airport', 'n'), ('meals', 'n'), ('hrs', 'n'), ('Checked', 'n'), ('TPA', 'n'), ('hotel', 'n'), ('bother', 'n'), ('breakfast', 'n'), ('served', 'v'), ('old', 'a'), ('Herb', 'n'), ('Keller', 'n'), ('airline', 'n'), ('used', 'v'), ('Pay', 'n'), ('extra', 'a'), ('fly', 'n'), ('airline', 'n'), ('upgraded', 'a'), ('logistics', 'n'), ('Terrible', 'a'), ('service', 'n')]",  Horrible hr delay Arrived TPA meal voucher Tracked plane day SWA Den Columbus Dulles Midway KCI time day long Plane arrives KC wait TPA plane Long Beach hrs away happen Southwest find could fill plane delay passenger hrs gate agent lie Weather Nope Control tower nope Called prove wrong Oh yeah Got voucher future delay flight Cost much airport meal hr Checked TPA hotel bother breakfast serve old Herb Keller airline use Pay extra fly airline upgraded logistics Terrible service,-0.8897,Negative
12, The employees were rude when I was confused about checking in my bag after getting an earlier flight even though the confusion was due to what they told me They can t even be kind to people for one simple mistake ,"[('employees', 'n'), ('rude', 'a'), ('confused', 'v'), ('checking', 'v'), ('bag', 'n'), ('getting', 'v'), ('earlier', 'a'), ('flight', 'n'), ('even', 'r'), ('though', None), ('confusion', 'n'), ('due', 'a'), ('told', 'v'), ('even', 'r'), ('kind', 'n'), ('people', 'n'), ('one', None), ('simple', 'a'), ('mistake', 'n')]",  employee rude confuse check bag get early flight even though confusion due tell even kind people one simple mistake,-0.6249,Negative
13, Purchased the Early Bird check in for our return flight to Maryland after we experienced to be the last one to board going to Florida It s our first time flying Southwest airline so we didn t know about the seating A B C groups they have So on our way back we got the A group this time upon purchasing the early bird check in so we me and my husband got the aisle seats which is good and got the window seat for me and my husband got the aisle seat It was pretty good until when I wanted to use the lavatory but I saw a woman standing near the front seats waiting for the other lady to come out from the lavatory And after that when she had her turn a man stands up same spot waiting for his turn The flight attendant didn t say anything to them that it s not allowed to stand in front waiting When it was my turn I was just standing maybe on the or aisle waiting so I can use the lavatory Now here comes the flight attendant telling me that I can t stand in the aisle waiting The way she told me was very rude And she even told me to use the one that is all the way to the back And why would I go all the way to the back when I m sitting near the front lavatory Even my husband noticed how she looked at us when she passes by our aisle The crew should treat everyone nicely on the flight and not just to certain passengers ,"[('Purchased', 'v'), ('Early', 'a'), ('Bird', 'n'), ('check', 'n'), ('return', 'n'), ('flight', 'n'), ('Maryland', 'n'), ('experienced', 'v'), ('last', 'a'), ('one', None), ('board', 'n'), ('going', 'v'), ('Florida', 'n'), ('first', 'a'), ('time', 'n'), ('flying', 'v'), ('Southwest', 'n'), ('airline', 'n'), ('know', 'v'), ('seating', 'v'), ('B', 'n'), ('C', 'n'), ('groups', 'n'), ('way', 'n'), ('back', 'r'), ('got', 'v'), ('group', 'n'), ('time', 'n'), ('upon', None), ('purchasing', 'v'), ('early', 'a'), ('bird', 'n'), ('check', 'n'), ('husband', 'n'), ('got', 'v'), ('aisle', 'n'), ('seats', 'n'), ('good', 'a'), ('got', 'v'), ('window', 'n'), ('seat', 'n'), ('husband', 'n'), ('got', 'v'), ('aisle', 'a'), ('seat', 'n'), ('pretty', 'r'), ('good', 'a'), ('wanted', 'v'), ('use', 'v'), ('lavatory', 'n'), ('saw', 'v'), ('woman', 'n'), ('standing', 'v'), ('near', None), ('front', 'n'), ('seats', 'n'), ('waiting', 'v'), ('lady', 'n'), ('come', 'v'), ('lavatory', 'n'), ('turn', 'v'), ('man', 'n'), ('stands', 'v'), ('spot', 'n'), ('waiting', 'v'), ('turn', 'n'), ('flight', 'n'), ('attendant', 'n'), ('say', 'v'), ('anything', 'n'), ('allowed', 'v'), ('stand', 'v'), ('front', 'n'), ('waiting', 'v'), ('turn', 'n'), ('standing', 'v'), ('maybe', 'r'), ('aisle', 'a'), ('waiting', 'v'), ('use', 'v'), ('lavatory', 'n'), ('comes', 'v'), ('flight', 'n'), ('attendant', 'n'), ('telling', 'v'), ('stand', 'v'), ('aisle', 'n'), ('waiting', 'v'), ('way', 'n'), ('told', 'v'), ('rude', 'a'), ('even', 'r'), ('told', 'v'), ('use', 'v'), ('one', 'n'), ('way', 'n'), ('back', 'n'), ('would', None), ('go', 'v'), ('way', 'n'), ('back', 'n'), ('sitting', 'v'), ('near', None), ('front', 'n'), ('lavatory', 'n'), ('Even', 'r'), ('husband', 'n'), ('noticed', 'v'), ('looked', 'v'), ('us', None), ('passes', 'v'), ('aisle', 'n'), ('crew', 'n'), ('treat', 'v'), ('everyone', 'n'), ('nicely', 'r'), ('flight', 'n'), ('certain', 'a'), ('passengers', 'n')]",  Purchased Early Bird check return flight Maryland experience last one board go Florida first time fly Southwest airline know seat B C group way back get group time upon purchase early bird check husband get aisle seat good get window seat husband get aisle seat pretty good want use lavatory saw woman stand near front seat wait lady come lavatory turn man stand spot wait turn flight attendant say anything allow stand front wait turn stand maybe aisle wait use lavatory come flight attendant tell stand aisle wait way tell rude even tell use one way back would go way back sit near front lavatory Even husband notice look us pass aisle crew treat everyone nicely flight certain passenger,0.9313,Positive
14, My flight itself was great From Cincinnati to Chicago we were offered a snack and a drink I had asked for a diet Coke I didn t get mine I was skipped on that one I got a snack though I just thought they were busy so I let it go Then from Chicago to Memphis we were again offered a snack and what we wanted to drink I got my snack but again I didn t get my drink Luckily I had a oz in my pure Although it was hot at least it was wet I watched the airline worker give two bags of snacks to customers Not a bag it was about estimated or more in a bag It was huge I thought so if you tell them you like the snacks they give you or more bags for free I had to let them know when I was getting off the plane not only did I not get my drink on either flight I was on today I guess I just looked like I didn t or was thirsty I have had much better service on different airlines Southwest is a thumbs down for me ,"[('flight', 'n'), ('great', 'a'), ('Cincinnati', 'n'), ('Chicago', 'n'), ('offered', 'v'), ('snack', 'n'), ('drink', 'n'), ('asked', 'v'), ('diet', 'a'), ('Coke', 'n'), ('get', 'n'), ('mine', 'n'), ('skipped', 'v'), ('one', None), ('got', 'v'), ('snack', 'n'), ('though', None), ('thought', 'v'), ('busy', 'a'), ('let', 'v'), ('go', 'v'), ('Chicago', 'n'), ('Memphis', 'n'), ('offered', 'v'), ('snack', 'n'), ('wanted', 'v'), ('drink', 'v'), ('got', 'v'), ('snack', 'n'), ('get', 'v'), ('drink', 'n'), ('Luckily', 'n'), ('oz', 'n'), ('pure', 'n'), ('Although', None), ('hot', 'a'), ('least', 'a'), ('wet', 'a'), ('watched', 'v'), ('airline', 'n'), ('worker', 'n'), ('give', 'v'), ('two', None), ('bags', 'n'), ('snacks', 'n'), ('customers', 'n'), ('bag', 'n'), ('estimated', 'v'), ('bag', 'n'), ('huge', 'a'), ('thought', 'v'), ('tell', 'v'), ('like', None), ('snacks', 'n'), ('give', 'v'), ('bags', 'n'), ('free', 'a'), ('let', 'v'), ('know', 'v'), ('getting', 'v'), ('plane', 'n'), ('get', 'v'), ('drink', 'n'), ('either', None), ('flight', 'n'), ('today', 'n'), ('guess', 'v'), ('looked', 'v'), ('like', None), ('thirsty', 'v'), ('much', 'r'), ('better', 'r'), ('service', 'n'), ('different', 'a'), ('airlines', 'n'), ('Southwest', 'n'), ('thumbs', 'a')]",  flight great Cincinnati Chicago offer snack drink ask diet Coke get mine skip one get snack though think busy let go Chicago Memphis offer snack want drink get snack get drink Luckily oz pure Although hot least wet watch airline worker give two bag snack customer bag estimate bag huge think tell like snack give bag free let know get plane get drink either flight today guess look like thirsty much well service different airline Southwest thumbs,0.9607,Positive
15, Flight attendants misguided me with wrong info Burbank Airport uses old fashioned outdated multi level and steep ramps There is a shortage of jetbridges at Burbank Southwest the primary carrier there uses the ramps daily for many of their departing and arriving flights I have a neuro muscular disability and use a mobility device a rollator I leave the rollator at the entrance to the aircraft The flight arrived at BUR I asked a flight attendant for a wheel chair at aircraft entrance to avoid the steep ramp The attendant insisted that there s nobody to bring the wheel chair up the ramp that I must walk down He denied the request So he lied on company policy I told the attendant that there s wheel chair assistance by Southwest employees for getting down using the ramp to the ground Another flight attendant said I ll walk you down So she told me the wrong Southwest policy too Then she changes the narrative and say s I ll get a wheelchair after I raised safety concern There are other airline choices besides Southwest I will consider another carrier for the next trip since safety is important and don t need any games from Southwest crew members ,"[('Flight', 'n'), ('attendants', 'n'), ('misguided', 'v'), ('wrong', 'a'), ('info', 'a'), ('Burbank', 'n'), ('Airport', 'n'), ('uses', 'v'), ('old', 'a'), ('fashioned', 'v'), ('outdated', 'a'), ('multi', 'n'), ('level', 'n'), ('steep', 'a'), ('ramps', 'n'), ('shortage', 'n'), ('jetbridges', 'n'), ('Burbank', 'n'), ('Southwest', 'n'), ('primary', 'a'), ('carrier', 'n'), ('uses', 'v'), ('ramps', 'n'), ('daily', 'r'), ('many', 'a'), ('departing', 'n'), ('arriving', 'v'), ('flights', 'n'), ('neuro', 'a'), ('muscular', 'a'), ('disability', 'n'), ('use', 'v'), ('mobility', 'n'), ('device', 'n'), ('rollator', 'n'), ('leave', 'v'), ('rollator', 'n'), ('entrance', 'n'), ('aircraft', 'n'), ('flight', 'n'), ('arrived', 'v'), ('BUR', 'n'), ('asked', 'v'), ('flight', 'n'), ('attendant', 'n'), ('wheel', 'n'), ('chair', 'n'), ('aircraft', 'n'), ('entrance', 'n'), ('avoid', 'v'), ('steep', 'a'), ('ramp', 'n'), ('attendant', 'n'), ('insisted', 'v'), ('nobody', 'n'), ('bring', 'v'), ('wheel', 'n'), ('chair', 'n'), ('ramp', 'n'), ('must', None), ('walk', 'v'), ('denied', 'v'), ('request', 'n'), ('lied', 'v'), ('company', 'n'), ('policy', 'n'), ('told', 'v'), ('attendant', 'n'), ('wheel', 'n'), ('chair', 'n'), ('assistance', 'n'), ('Southwest', 'n'), ('employees', 'n'), ('getting', 'v'), ('using', 'v'), ('ramp', 'n'), ('ground', 'n'), ('Another', None), ('flight', 'n'), ('attendant', 'n'), ('said', 'v'), ('walk', 'n'), ('told', 'v'), ('wrong', 'a'), ('Southwest', 'n'), ('policy', 'n'), ('changes', 'v'), ('narrative', 'a'), ('say', 'v'), ('get', 'v'), ('wheelchair', 'n'), ('raised', 'v'), ('safety', 'n'), ('concern', 'n'), ('airline', 'n'), ('choices', 'n'), ('besides', None), ('Southwest', 'n'), ('consider', 'v'), ('another', None), ('carrier', 'n'), ('next', 'a'), ('trip', 'n'), ('since', None), ('safety', 'n'), ('important', 'a'), ('need', 'v'), ('games', 'n'), ('Southwest', 'n'), ('crew', 'v'), ('members', 'n')]",  Flight attendant misguide wrong info Burbank Airport use old fashion outdated multi level steep ramp shortage jetbridges Burbank Southwest primary carrier use ramp daily many departing arrive flight neuro muscular disability use mobility device rollator leave rollator entrance aircraft flight arrive BUR ask flight attendant wheel chair aircraft entrance avoid steep ramp attendant insist nobody bring wheel chair ramp must walk deny request lie company policy tell attendant wheel chair assistance Southwest employee get use ramp ground Another flight attendant say walk tell wrong Southwest policy change narrative say get wheelchair raise safety concern airline choice besides Southwest consider another carrier next trip since safety important need game Southwest crew member,-0.6808,Negative
16, I wanted to express my gratitude to Jose at customer service I knew nothing about procedures for tickets and flying and Jose answered all my questions and walked me through the process I m elderly and he was so patient with me Southwest is lucky to have an employee like Jose He is the epitome of customer service ,"[('wanted', 'v'), ('express', 'v'), ('gratitude', 'n'), ('Jose', 'n'), ('customer', 'n'), ('service', 'n'), ('knew', 'v'), ('nothing', 'n'), ('procedures', 'n'), ('tickets', 'n'), ('flying', 'v'), ('Jose', 'n'), ('answered', 'v'), ('questions', 'n'), ('walked', 'v'), ('process', 'n'), ('elderly', 'a'), ('patient', 'a'), ('Southwest', 'n'), ('lucky', 'a'), ('employee', 'n'), ('like', None), ('Jose', 'n'), ('epitome', 'n'), ('customer', 'n'), ('service', 'n')]",  want express gratitude Jose customer service know nothing procedure ticket fly Jose answer question walk process elderly patient Southwest lucky employee like Jose epitome customer service,0.836,Positive
17, I Fly fairly regularly with Southwest and up to now my experiences with them have always been very good Usually a reasonable price Always good and friendly people to help out when something goes wrong I once missed my flight out of Orlando at Christmas time I was horrified but they managed to get me on another flight and although I had been really upset they made me believe it was not a problem to them at all So to return to yesterdays flight from Houston to Orlando Everything about the flight was fine on time seating etc great But I have to say the flight attendant was amazingly funny Yes they are all amusing and make the journey a little more pleasant but this guy Alex was his name was hilarious I don t know why he is working for the airline he would be great at stand up Anyway Alex thanks for the fun it was a delight to spend a little time with you This Flight was from Houston to Orlando ,"[('Fly', 'v'), ('fairly', 'r'), ('regularly', 'r'), ('Southwest', 'n'), ('experiences', 'n'), ('always', 'r'), ('good', 'a'), ('Usually', 'r'), ('reasonable', 'a'), ('price', 'n'), ('Always', 'n'), ('good', 'a'), ('friendly', 'a'), ('people', 'n'), ('help', 'v'), ('something', 'n'), ('goes', 'v'), ('wrong', 'a'), ('missed', 'v'), ('flight', 'n'), ('Orlando', 'n'), ('Christmas', 'n'), ('time', 'n'), ('horrified', 'v'), ('managed', 'v'), ('get', 'v'), ('another', None), ('flight', 'n'), ('although', None), ('really', 'r'), ('upset', 'a'), ('made', 'v'), ('believe', 'v'), ('problem', 'n'), ('return', 'v'), ('yesterdays', 'v'), ('flight', 'n'), ('Houston', 'n'), ('Orlando', 'n'), ('Everything', 'n'), ('flight', 'n'), ('fine', 'a'), ('time', 'n'), ('seating', 'v'), ('etc', 'a'), ('great', 'a'), ('say', 'v'), ('flight', 'n'), ('attendant', 'n'), ('amazingly', 'r'), ('funny', 'a'), ('Yes', None), ('amusing', 'a'), ('make', 'v'), ('journey', 'n'), ('little', 'r'), ('pleasant', 'a'), ('guy', 'n'), ('Alex', 'n'), ('name', 'n'), ('hilarious', 'a'), ('know', 'v'), ('working', 'v'), ('airline', 'n'), ('would', None), ('great', 'a'), ('stand', 'v'), ('Anyway', 'r'), ('Alex', 'n'), ('thanks', 'n'), ('fun', 'n'), ('delight', 'n'), ('spend', 'v'), ('little', 'a'), ('time', 'n'), ('Flight', 'n'), ('Houston', 'n'), ('Orlando', 'v')]",  Fly fairly regularly Southwest experience always good Usually reasonable price Always good friendly people help something go wrong miss flight Orlando Christmas time horrify manage get another flight although really upset make believe problem return yesterdays flight Houston Orlando Everything flight fine time seat etc great say flight attendant amazingly funny Yes amusing make journey little pleasant guy Alex name hilarious know work airline would great stand Anyway Alex thanks fun delight spend little time Flight Houston Orlando,0.9858,Positive
18, Customer Service was poor on my last flight I was flying from Panama City to New York LGA with a connection in Nashville on a Saturday My first flight was fine in flight beverages and entertainment not great but I have come to expect this with Southwest My second flight got delayed times before ultimately being cancelled at pm Again not usually an issue but they were unable to rebook me until Monday The service desk was not able to get me on a flight the next day at all and also wouldn t let me get on standby for any of the Sunday flights I was willing to accept this however I had no place to stay in Nashville When I requested a comped or discounted hotel room especially considering I was going to need somewhere to stay for two nights they declined siting weather as the reason for cancelation therefore they didn t need to provide hotel accommodation While I understand what s in their contract it is an absolutely awful customer experience to be stranded in a city where you have no connections and are essentially forced to pay for a hotel or sleep in an airport for over hours I would have expected them to either pay for my hotel or try a bit harder to get my on a flight the following day and not two days later When this has happened to me on other airlines they have always provided a hotel room free of charge and tried their best to get me on a flight the very next day regardless of the reason for the cancellation I ultimately had to cancel my return flight and get a rental car to get myself home at an additional cost of several hundred dollars I will think twice before booking with Southwest again You could be out much more money than you planned if there is any unexpected weather ,"[('Customer', 'n'), ('Service', 'n'), ('poor', 'a'), ('last', 'a'), ('flight', 'n'), ('flying', 'v'), ('Panama', 'n'), ('City', 'n'), ('New', 'n'), ('York', 'n'), ('LGA', 'n'), ('connection', 'n'), ('Nashville', 'n'), ('Saturday', 'n'), ('first', 'r'), ('flight', 'n'), ('fine', 'a'), ('flight', 'n'), ('beverages', 'n'), ('entertainment', 'n'), ('great', 'a'), ('come', 'v'), ('expect', 'v'), ('Southwest', 'n'), ('second', 'a'), ('flight', 'n'), ('got', 'v'), ('delayed', 'v'), ('times', 'n'), ('ultimately', 'r'), ('cancelled', 'v'), ('pm', 'n'), ('usually', 'r'), ('issue', 'n'), ('unable', 'a'), ('rebook', 'v'), ('Monday', 'n'), ('service', 'n'), ('desk', 'n'), ('able', 'a'), ('get', 'v'), ('flight', 'n'), ('next', 'a'), ('day', 'n'), ('also', 'r'), ('let', 'v'), ('get', 'v'), ('standby', 'n'), ('Sunday', 'n'), ('flights', 'n'), ('willing', 'a'), ('accept', 'v'), ('however', 'r'), ('place', 'n'), ('stay', 'v'), ('Nashville', 'n'), ('requested', 'v'), ('comped', 'n'), ('discounted', 'v'), ('hotel', 'n'), ('room', 'n'), ('especially', 'r'), ('considering', 'v'), ('going', 'v'), ('need', 'v'), ('somewhere', 'r'), ('stay', 'v'), ('two', None), ('nights', 'n'), ('declined', 'v'), ('siting', 'v'), ('weather', 'n'), ('reason', 'n'), ('cancelation', 'n'), ('therefore', None), ('need', 'v'), ('provide', 'v'), ('hotel', 'n'), ('accommodation', 'n'), ('understand', 'v'), ('contract', 'n'), ('absolutely', 'r'), ('awful', 'a'), ('customer', 'n'), ('experience', 'n'), ('stranded', 'v'), ('city', 'n'), ('connections', 'n'), ('essentially', 'r'), ('forced', 'v'), ('pay', 'v'), ('hotel', 'n'), ('sleep', 'n'), ('airport', 'n'), ('hours', 'n'), ('would', None), ('expected', 'v'), ('either', None), ('pay', 'n'), ('hotel', 'n'), ('try', 'v'), ('bit', 'n'), ('harder', 'n'), ('get', 'v'), ('flight', 'n'), ('following', 'a'), ('day', 'n'), ('two', None), ('days', 'n'), ('later', 'r'), ('happened', 'v'), ('airlines', 'n'), ('always', 'r'), ('provided', 'v'), ('hotel', 'n'), ('room', 'n'), ('free', 'a'), ('charge', 'n'), ('tried', 'v'), ('best', 'a'), ('get', 'v'), ('flight', 'n'), ('next', 'a'), ('day', 'n'), ('regardless', 'n'), ('reason', 'n'), ('cancellation', 'n'), ('ultimately', 'r'), ('cancel', 'v'), ('return', 'n'), ('flight', 'n'), ('get', 'v'), ('rental', 'a'), ('car', 'n'), ('get', 'v'), ('home', 'n'), ('additional', 'a'), ('cost', 'n'), ('several', 'a'), ('hundred', None), ('dollars', 'n'), ('think', 'v'), ('twice', 'r'), ('booking', 'v'), ('Southwest', 'n'), ('could', None), ('much', 'r'), ('money', 'n'), ('planned', 'v'), ('unexpected', 'a'), ('weather', 'n')]",  Customer Service poor last flight fly Panama City New York LGA connection Nashville Saturday first flight fine flight beverage entertainment great come expect Southwest second flight get delay time ultimately cancel pm usually issue unable rebook Monday service desk able get flight next day also let get standby Sunday flight willing accept however place stay Nashville request comped discount hotel room especially consider go need somewhere stay two night decline sit weather reason cancelation therefore need provide hotel accommodation understand contract absolutely awful customer experience strand city connection essentially force pay hotel sleep airport hour would expect either pay hotel try bit harder get flight following day two day later happen airline always provide hotel room free charge try best get flight next day regardless reason cancellation ultimately cancel return flight get rental car get home additional cost several hundred dollar think twice book Southwest could much money plan unexpected weather,0.7436,Positive
19, Southwest has become the absolute worst airline out there Inexplicable delays terrible customer service all around horrible Will avoid them at all costs in the future ,"[('Southwest', 'n'), ('become', 'v'), ('absolute', 'a'), ('worst', 'a'), ('airline', 'n'), ('Inexplicable', 'a'), ('delays', 'n'), ('terrible', 'a'), ('customer', 'n'), ('service', 'n'), ('around', None), ('horrible', 'a'), ('avoid', 'v'), ('costs', 'n'), ('future', 'n')]",  Southwest become absolute bad airline Inexplicable delay terrible customer service around horrible avoid cost future,-0.9274,Negative
20, After being stuck in Baltimore for hours and being lied to and no help or answers while wondering the airport with a one year old girl and two year old boy we finally got to Buffalo and to our destination at A M when we should have arrived at around P M desperate to get the kids right to bed we learned our luggage was ruined as if thrown in a pool because the airline left everyone s luggage in a very heavy rain Medications were destroyed study material damaged sound machines ruined Our luggage themselves smell now and are ruined the list is long just to name a few We filed a claim and the end result was because we did not file a claim within hours our claim was denied and they want to stand by that Almost in damage and we got offered a and voucher for their airline of course which went to after i replied unacceptable I would avoid this airline or get insurance if you can afford it because we could not and this was the outcome and this airline avoids responsibilities they are at fault for ,"[('stuck', 'v'), ('Baltimore', 'n'), ('hours', 'n'), ('lied', 'v'), ('help', 'n'), ('answers', 'n'), ('wondering', 'v'), ('airport', 'n'), ('one', None), ('year', 'n'), ('old', 'a'), ('girl', 'n'), ('two', None), ('year', 'n'), ('old', 'a'), ('boy', 'n'), ('finally', 'r'), ('got', 'v'), ('Buffalo', 'n'), ('destination', 'n'), ('arrived', 'v'), ('around', None), ('P', 'n'), ('desperate', 'n'), ('get', 'v'), ('kids', 'n'), ('right', 'r'), ('bed', 'v'), ('learned', 'v'), ('luggage', 'n'), ('ruined', 'v'), ('thrown', 'v'), ('pool', 'n'), ('airline', 'n'), ('left', 'v'), ('everyone', 'n'), ('luggage', 'n'), ('heavy', 'a'), ('rain', 'n'), ('Medications', 'n'), ('destroyed', 'v'), ('study', 'n'), ('material', 'n'), ('damaged', 'v'), ('sound', 'a'), ('machines', 'n'), ('ruined', 'v'), ('luggage', 'n'), ('smell', 'v'), ('ruined', 'v'), ('list', 'n'), ('long', 'r'), ('name', 'v'), ('filed', 'v'), ('claim', 'n'), ('end', 'n'), ('result', 'n'), ('file', 'v'), ('claim', 'n'), ('within', None), ('hours', 'n'), ('claim', 'n'), ('denied', 'v'), ('want', 'v'), ('stand', 'v'), ('Almost', 'n'), ('damage', 'n'), ('got', 'v'), ('offered', 'v'), ('voucher', 'n'), ('airline', 'n'), ('course', 'n'), ('went', 'v'), ('replied', 'v'), ('unacceptable', 'a'), ('would', None), ('avoid', 'v'), ('airline', 'n'), ('get', 'v'), ('insurance', 'n'), ('afford', 'v'), ('could', None), ('outcome', 'n'), ('airline', 'n'), ('avoids', 'v'), ('responsibilities', 'n'), ('fault', 'n')]",  stick Baltimore hour lie help answer wonder airport one year old girl two year old boy finally get Buffalo destination arrive around P desperate get kid right bed learn luggage ruin throw pool airline leave everyone luggage heavy rain Medications destroy study material damage sound machine ruin luggage smell ruin list long name file claim end result file claim within hour claim deny want stand Almost damage get offer voucher airline course go reply unacceptable would avoid airline get insurance afford could outcome airline avoid responsibility fault,-0.9849,Negative
21, Outbound flight to FLL was delayed by about minutes The flight was diverted to TPA to refuel because severe thunderstorms over FLL prevented aircrafts from landing Flight finally landed in FLL at am hrs later than scheduled The ICE worked flawlessly and I was able to watch a movie in its entirety thanks to the delay The only negative the plane wasn t cleaned properly The trash bin in the forward lavatory was full and the paper towels needed replenishing Inbound flight was on a Max Aircraft was very clean and there was plenty of legroom in Row This is a quiet aircraft with curved overhead bins to accommodate all carry on luggage On both flights flight crew provided friendly efficient no frills service ,"[('Outbound', 'r'), ('flight', 'n'), ('FLL', 'n'), ('delayed', 'v'), ('minutes', 'n'), ('flight', 'n'), ('diverted', 'v'), ('TPA', 'n'), ('refuel', 'v'), ('severe', 'a'), ('thunderstorms', 'n'), ('FLL', 'n'), ('prevented', 'v'), ('aircrafts', 'n'), ('landing', 'v'), ('Flight', 'n'), ('finally', 'r'), ('landed', 'v'), ('FLL', 'n'), ('hrs', 'n'), ('later', 'r'), ('scheduled', 'v'), ('ICE', 'n'), ('worked', 'v'), ('flawlessly', 'r'), ('able', 'a'), ('watch', 'v'), ('movie', 'n'), ('entirety', 'n'), ('thanks', 'n'), ('delay', 'n'), ('negative', 'a'), ('plane', 'n'), ('cleaned', 'v'), ('properly', 'r'), ('trash', 'n'), ('bin', 'n'), ('forward', 'n'), ('lavatory', 'n'), ('full', 'a'), ('paper', 'n'), ('towels', 'n'), ('needed', 'v'), ('replenishing', 'v'), ('Inbound', 'n'), ('flight', 'n'), ('Max', 'n'), ('Aircraft', 'n'), ('clean', 'a'), ('plenty', 'n'), ('legroom', 'n'), ('Row', 'n'), ('quiet', 'a'), ('aircraft', 'n'), ('curved', 'v'), ('overhead', 'n'), ('bins', 'n'), ('accommodate', 'v'), ('carry', 'n'), ('luggage', 'n'), ('flights', 'n'), ('flight', 'n'), ('crew', 'n'), ('provided', 'v'), ('friendly', 'a'), ('efficient', 'a'), ('frills', 'n'), ('service', 'n')]",  Outbound flight FLL delay minute flight divert TPA refuel severe thunderstorm FLL prevent aircraft land Flight finally land FLL hr later schedule ICE work flawlessly able watch movie entirety thanks delay negative plane clean properly trash bin forward lavatory full paper towel need replenish Inbound flight Max Aircraft clean plenty legroom Row quiet aircraft curve overhead bin accommodate carry luggage flight flight crew provide friendly efficient frill service,0.6486,Positive
